vehicle_id,model,manufacture_year,age_years,age_months,mileage_km,mileage_miles,battery_capacity_kwh,current_capacity_kwh,battery_health_percent,battery_cycles,base_price_lkr,region,region_cost_multiplier,avg_temperature_c,fast_charge_ratio,home_charging_available,public_charging_frequency,previous_repairs,needs_repair,repair_type,service_provider,labor_hours,labor_rate_lkr_per_hour,labor_cost_lkr,parts_cost_lkr,diagnostic_fee_lkr,service_charge_lkr,total_repair_cost_lkr,under_warranty,warranty_coverage_percent,out_of_pocket_cost_lkr,total_cost_usd,out_of_pocket_usd
SLEV_04605,Mahindra e2o,2019,7,84,57539,35753,10,7.81,78.1,287,2500000,Anuradhapura,0.85,25.9,0.379,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04606,Nissan Leaf 62kWh,2019,7,84,78976,49073,62,46.79,75.47,394,12000000,Jaffna,0.9,26.3,0.222,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04607,Tesla Model 3,2019,7,84,84162,52295,75,55.23,73.64,420,18000000,Anuradhapura,0.85,30.0,0.182,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04608,Tesla Model S,2016,10,120,140524,87317,100,63.7,63.7,702,33000000,Galle,0.9,32.2,0.11,True,Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04609,Kia Niro EV,2023,3,36,27527,17104,64,54.52,85.18,137,15000000,Negombo,1.0,25.1,0.11,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04610,Nissan Leaf,2021,5,60,33483,20805,40,31.98,79.95,167,9000000,Colombo,1.15,29.6,0.377,True,Frequent,3,True,Sensor Replacement,Hybrid Hub (Edirisinghe),9.14,2739.85,25048.02,84582.27,10332.11,5109.55,124718.78,False,0.0,124718.78,415.73,415.73
SLEV_04611,Wuling Air EV,2022,4,48,29987,18633,26,22.82,87.79,149,4500000,Jaffna,0.9,29.8,0.116,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04612,BMW i3,2017,9,108,83009,51579,42,29.68,70.66,415,15000000,Kurunegala,0.88,27.3,0.442,True,Very Frequent,5,True,Power Electronics Module,General Auto Workshop,13.76,1669.32,22964.24,597461.35,11175.84,32208.65,632485.96,False,0.0,632485.96,2108.29,2108.29
SLEV_04613,Wuling Air EV,2022,4,48,32075,19930,26,21.96,84.45,160,4500000,Jaffna,0.9,27.1,0.424,True,Frequent,2,True,High Voltage Cable Replacement,General Auto Workshop,2.01,2417.5,4855.72,264096.5,7321.93,11940.79,294776.21,False,0.0,294776.21,982.59,982.59
SLEV_04614,Hyundai Kona Electric,2021,5,60,61849,38431,64,54.31,84.85,309,15000000,Ratnapura,0.87,30.5,0.188,True,Frequent,1,True,Battery Cooling System Repair,General Auto Workshop,5.68,2543.34,14443.99,520034.73,6679.47,15549.82,556431.74,False,0.0,556431.74,1854.77,1854.77
SLEV_04615,Kia Niro EV,2022,4,48,28290,17578,64,52.61,82.21,141,15000000,Colombo,1.15,26.0,0.342,False,Occasional,1,True,Battery Management System (BMS),General Auto Workshop,14.49,3248.02,47048.63,649538.46,9764.3,50499.53,748331.7,False,0.0,748331.7,2494.44,2494.44
SLEV_04616,Kia Niro EV,2023,3,36,31007,19266,64,55.31,86.42,155,15000000,Ratnapura,0.87,22.3,0.438,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04617,Tesla Model 3,2021,5,60,75033,46623,75,60.51,80.67,375,18000000,Negombo,1.0,31.8,0.381,False,Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04618,Mercedes B250e,2016,10,120,110149,68443,28,18.84,67.28,550,18000000,Kurunegala,0.88,30.5,0.244,True,Very Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04619,Hyundai Kona Electric,2020,6,72,75502,46914,64,47.51,74.24,377,15000000,Jaffna,0.9,31.2,0.432,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04620,Mitsubishi i-MiEV,2012,14,168,186871,116116,16,8.0,50.0,934,2300000,Anuradhapura,0.85,30.4,0.041,True,Occasional,9,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04621,BYD Atto 3,2023,3,36,25415,15792,60,51.75,86.25,127,12000000,Jaffna,0.9,27.2,0.262,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04622,Wuling Air EV,2023,3,36,29346,18234,26,22.81,87.74,146,4500000,Colombo,1.15,27.6,0.242,False,Occasional,2,True,AC Compressor Repair,General Auto Workshop,13.08,3606.65,47161.05,234404.88,14411.41,8193.61,309596.03,False,0.0,309596.03,1031.99,1031.99
SLEV_04623,Kia Niro EV,2020,6,72,34662,21537,64,56.36,88.05,173,15000000,Kurunegala,0.88,26.1,0.61,True,Very Frequent,1,True,Headlight/Taillight Replace,Browns Hybrid Care,3.8,2941.34,11171.93,159120.31,13689.55,8826.24,187826.36,False,0.0,187826.36,626.09,626.09
SLEV_04624,Tesla Model S,2022,4,48,36342,22581,100,82.06,82.06,181,33000000,Anuradhapura,0.85,29.2,0.02,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04625,Nissan Leaf,2019,7,84,59103,36724,40,31.3,78.24,295,9000000,Jaffna,0.9,29.7,0.358,True,Frequent,3,True,AC Compressor Repair,Authorized Dealer,12.21,3443.16,42056.76,328576.32,11828.3,20889.95,391183.12,False,0.0,391183.12,1303.94,1303.94
SLEV_04626,Wuling Air EV,2023,3,36,38920,24183,26,21.5,82.71,194,4500000,Galle,0.9,27.7,0.118,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04627,Hyundai Kona Electric,2020,6,72,74813,46486,64,49.57,77.46,374,15000000,Ratnapura,0.87,22.1,0.461,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04628,BMW i3,2015,11,132,145920,90670,42,26.74,63.68,729,15000000,Galle,0.9,26.5,0.267,False,Occasional,4,True,DC-DC Converter Repair,Browns Hybrid Care,6.34,2584.93,16383.82,332761.32,4233.15,20480.41,363502.2,False,0.0,363502.2,1211.67,1211.67
SLEV_04629,Mahindra e2o,2017,9,108,95435,59300,10,6.92,69.22,477,2500000,Ratnapura,0.87,25.7,0.387,True,Rare,1,True,Steering System Repair,Browns Hybrid Care,11.75,3800.79,44647.93,141588.0,3789.41,6412.0,187028.22,False,0.0,187028.22,623.43,623.43
SLEV_04630,Nissan Leaf,2024,2,24,20578,12786,40,35.31,88.27,102,9000000,Kandy,0.95,29.2,0.033,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04631,Mercedes B250e,2018,8,96,35724,22197,28,21.73,77.62,178,18000000,Kandy,0.95,25.0,0.428,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04632,BYD Atto 3,2022,4,48,50207,31197,60,50.77,84.61,251,12000000,Kurunegala,0.88,29.3,0.362,False,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04633,MG ZS EV,2019,7,84,62280,38698,44,33.92,77.09,311,11000000,Ratnapura,0.87,29.0,0.531,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04634,Kia Niro EV,2023,3,36,40365,25081,64,54.84,85.69,201,15000000,Kandy,0.95,22.6,0.808,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04635,Mitsubishi i-MiEV,2012,14,168,142025,88250,16,8.94,55.85,710,2300000,Negombo,1.0,26.8,0.103,True,Occasional,9,True,Wiring Harness Repair,General Auto Workshop,11.17,2183.75,24397.75,364401.02,14524.18,17822.61,401832.41,False,0.0,401832.41,1339.44,1339.44
SLEV_04636,Tesla Model 3,2020,6,72,89837,55822,75,56.45,75.27,449,18000000,Kurunegala,0.88,29.4,0.584,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04637,Hyundai Kona Electric,2019,7,84,51141,31777,64,49.07,76.67,255,15000000,Matara,0.85,27.6,0.583,True,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04638,Mitsubishi i-MiEV,2014,12,144,129913,80724,16,10.29,64.32,649,2300000,Batticaloa,0.82,26.2,0.388,True,Very Frequent,6,True,Steering System Repair,General Auto Workshop,10.33,2676.53,27644.77,254430.5,7371.82,6278.61,287925.06,False,0.0,287925.06,959.75,959.75
SLEV_04639,Mahindra e2o,2019,7,84,93879,58333,10,7.19,71.9,469,2500000,Matara,0.85,30.4,0.358,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04640,Wuling Air EV,2021,5,60,48832,30342,26,20.59,79.17,244,4500000,Kurunegala,0.88,27.3,0.633,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04641,Mercedes B250e,2018,8,96,113097,70275,28,21.21,75.76,565,18000000,Kandy,0.95,31.0,0.588,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04642,Nissan Leaf 62kWh,2019,7,84,53430,33199,62,47.92,77.28,267,12000000,Ratnapura,0.87,26.1,0.391,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04643,Mercedes B250e,2019,7,84,41454,25758,28,22.31,79.69,207,18000000,Jaffna,0.9,29.6,0.08,False,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04644,Volkswagen ID.4,2022,4,48,29030,18038,77,66.57,86.46,145,14000000,Galle,0.9,33.0,0.034,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04645,Hyundai Kona Electric,2024,2,24,26333,16362,64,60.68,94.81,131,15000000,Negombo,1.0,23.2,0.232,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04646,Kia Niro EV,2019,7,84,96169,59756,64,45.69,71.39,480,15000000,Kurunegala,0.88,23.1,0.147,True,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04647,Wuling Air EV,2022,4,48,26515,16475,26,22.91,88.13,132,4500000,Matara,0.85,26.9,0.384,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04648,Nissan Leaf,2024,2,24,19254,11963,40,36.96,92.39,96,9000000,Galle,0.9,32.0,0.478,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04649,Volkswagen ID.4,2023,3,36,40741,25315,77,67.94,88.23,203,14000000,Anuradhapura,0.85,29.4,0.258,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04650,Nissan Leaf,2023,3,36,22174,13778,40,35.21,88.02,110,9000000,Kandy,0.95,28.3,0.249,True,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04651,Nissan Leaf 62kWh,2023,3,36,28489,17702,62,55.59,89.66,142,12000000,Kurunegala,0.88,23.6,0.083,True,Rare,1,True,Suspension Component Repair,General Auto Workshop,1.85,2108.17,3902.21,74257.46,11172.95,4518.26,96732.74,False,0.0,96732.74,322.44,322.44
SLEV_04652,BYD Atto 3,2024,2,24,18411,11440,60,54.37,90.62,92,12000000,Matara,0.85,32.2,0.179,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04653,Wuling Air EV,2021,5,60,92581,57527,26,20.67,79.51,462,4500000,Kurunegala,0.88,28.1,0.488,True,Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04654,Tesla Model 3,2023,3,36,46554,28927,75,67.48,89.97,232,18000000,Galle,0.9,25.2,0.045,False,Very Frequent,1,True,Inverter Repair/Replace,Browns Hybrid Care,12.83,3880.4,49790.85,1345062.92,12378.18,80841.59,1476655.91,False,0.0,1476655.91,4922.19,4922.19
SLEV_04655,Wuling Air EV,2022,4,48,38731,24066,26,21.54,82.86,193,4500000,Galle,0.9,25.2,0.71,False,Very Frequent,1,True,Charging Port Repair,General Auto Workshop,4.67,1599.35,7476.64,137395.53,12434.31,6431.68,156518.36,False,0.0,156518.36,521.73,521.73
SLEV_04656,Tesla Model 3,2024,2,24,23250,14446,75,66.88,89.17,116,18000000,Batticaloa,0.82,28.4,0.153,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04657,Nissan Leaf 62kWh,2022,4,48,37084,23042,62,52.48,84.65,185,12000000,Anuradhapura,0.85,31.4,0.222,True,Rare,2,True,Software Update/Diagnostic,Browns Hybrid Care,9.67,3263.55,31558.58,31112.09,8155.5,1894.1,69958.37,False,0.0,69958.37,233.19,233.19
SLEV_04658,Tesla Model 3,2017,9,108,100271,62305,75,53.73,71.65,501,18000000,Negombo,1.0,25.9,0.285,True,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04659,Nissan Leaf,2021,5,60,65308,40580,40,34.46,86.15,326,9000000,Galle,0.9,24.4,0.572,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04660,Mercedes B250e,2020,6,72,64184,39882,28,20.83,74.4,320,18000000,Negombo,1.0,24.8,0.093,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04661,Hyundai Kona Electric,2024,2,24,18878,11730,64,60.26,94.15,94,15000000,Kurunegala,0.88,27.0,0.148,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04662,BMW i3,2019,7,84,75624,46990,42,31.56,75.15,378,15000000,Ratnapura,0.87,24.6,0.116,False,Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04663,Nissan Leaf 62kWh,2024,2,24,25142,15622,62,55.45,89.43,125,12000000,Galle,0.9,32.1,0.091,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04664,Nissan Leaf 62kWh,2023,3,36,24794,15406,62,52.59,84.83,123,12000000,Matara,0.85,21.5,0.062,True,Frequent,2,True,Battery Cooling System Repair,General Auto Workshop,16.39,2858.04,46833.96,348868.69,9267.9,23693.23,419129.97,False,0.0,419129.97,1397.1,1397.1
SLEV_04665,Nissan Leaf 62kWh,2019,7,84,86671,53854,62,44.44,71.68,433,12000000,Matara,0.85,26.5,0.09,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04666,Nissan Leaf 62kWh,2019,7,84,57621,35804,62,43.52,70.19,288,12000000,Jaffna,0.9,29.3,0.25,True,Rare,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04667,Nissan Leaf,2018,8,96,102487,63682,40,29.84,74.6,512,9000000,Ratnapura,0.87,28.4,0.072,True,Rare,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04668,Tesla Model S,2016,10,120,111904,69533,100,70.25,70.25,559,33000000,Anuradhapura,0.85,25.1,0.205,True,Rare,2,True,Brake System Service,Authorized Dealer,10.9,3404.02,48217.77,171874.95,11696.04,11019.65,247612.27,False,0.0,247612.27,825.37,825.37
SLEV_04669,Nissan Leaf,2019,7,84,88410,54935,40,29.83,74.58,442,9000000,Colombo,1.15,26.7,0.109,False,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04670,Hyundai Kona Electric,2020,6,72,83666,51987,64,49.99,78.12,418,15000000,Colombo,1.15,26.0,0.205,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04671,BYD Atto 3,2023,3,36,20859,12961,60,51.64,86.06,104,12000000,Ratnapura,0.87,23.1,0.45,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04672,Mercedes B250e,2014,12,144,111235,69118,28,18.5,66.08,556,18000000,Colombo,1.15,27.7,0.063,False,Very Frequent,6,True,Battery Management System (BMS),Browns Hybrid Care,5.35,4058.28,21703.5,525996.35,13084.55,17864.11,601631.91,False,0.0,601631.91,2005.44,2005.44
SLEV_04673,Mitsubishi i-MiEV,2013,13,156,125815,78177,16,8.79,54.97,629,2300000,Colombo,1.15,30.5,0.359,True,Very Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04674,MG ZS EV,2021,5,60,48449,30104,44,36.0,81.83,242,11000000,Ratnapura,0.87,22.9,0.236,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04675,Mitsubishi i-MiEV,2017,9,108,80015,49719,16,11.06,69.15,400,2300000,Matara,0.85,30.8,0.165,True,Frequent,6,True,Brake System Service,General Auto Workshop,3.61,2738.68,9891.75,88759.49,10331.7,3785.72,117229.36,False,0.0,117229.36,390.76,390.76
SLEV_04676,Mercedes B250e,2018,8,96,77683,48269,28,19.47,69.54,388,18000000,Jaffna,0.9,31.3,0.172,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04677,Mahindra e2o,2016,10,120,96008,59656,10,6.96,69.62,480,2500000,Kurunegala,0.88,30.7,0.317,True,Rare,5,True,Motor Winding Repair,Independent EV Specialist,14.97,2436.29,36464.09,1980180.28,9385.34,58340.22,2146289.86,False,0.0,2146289.86,7154.3,7154.3
SLEV_04678,BYD Atto 3,2023,3,36,25012,15541,60,50.93,84.88,125,12000000,Jaffna,0.9,33.3,0.185,True,Very Frequent,1,True,Motor Winding Repair,Browns Hybrid Care,3.04,2875.9,8755.85,1364125.27,10808.0,90799.6,1530527.09,False,0.0,1530527.09,5101.76,5101.76
SLEV_04679,Hyundai IONIQ Electric,2021,5,60,34824,21638,38,31.98,84.15,174,15000000,Kurunegala,0.88,32.3,0.245,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04680,MG ZS EV,2020,6,72,63234,39291,44,33.7,76.59,316,11000000,Ratnapura,0.87,19.0,0.276,False,Rare,4,True,Battery Cell Replacement,Independent EV Specialist,3.07,2789.84,8555.54,3061215.12,12990.99,230338.08,3332174.82,False,0.0,3332174.82,11107.25,11107.25
SLEV_04681,Volkswagen ID.4,2023,3,36,36772,22849,77,67.1,87.14,183,14000000,Jaffna,0.9,27.3,0.318,False,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04682,Mercedes B250e,2016,10,120,86100,53500,28,19.73,70.48,430,18000000,Kandy,0.95,27.3,0.51,False,Occasional,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04683,Nissan Leaf,2016,10,120,103964,64600,40,25.53,63.82,519,9000000,Anuradhapura,0.85,31.9,0.083,False,Frequent,4,True,Sensor Replacement,General Auto Workshop,10.88,1543.74,16788.97,194434.38,8767.65,12449.52,234603.89,False,0.0,234603.89,782.01,782.01
SLEV_04684,Wuling Air EV,2021,5,60,65637,40784,26,20.53,78.97,328,4500000,Galle,0.9,30.7,0.278,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04685,Nissan Leaf,2021,5,60,56845,35321,40,33.72,84.29,284,9000000,Ratnapura,0.87,33.8,0.409,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04686,Nissan Leaf 62kWh,2024,2,24,13209,8207,62,53.91,86.94,66,12000000,Batticaloa,0.82,28.8,0.216,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04687,Hyundai Kona Electric,2022,4,48,47159,29303,64,56.83,88.8,235,15000000,Negombo,1.0,27.0,0.127,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04688,Hyundai IONIQ Electric,2017,9,108,69634,43268,38,23.7,62.37,348,15000000,Anuradhapura,0.85,34.0,0.157,False,Occasional,2,True,Tire Replacement (Set),General Auto Workshop,5.71,1667.04,9520.98,229406.05,10822.5,11759.04,267585.92,False,0.0,267585.92,891.95,891.95
SLEV_04689,Mitsubishi i-MiEV,2012,14,168,129955,80750,16,10.51,65.66,649,2300000,Kurunegala,0.88,29.0,0.333,False,Frequent,8,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04690,BYD Atto 3,2024,2,24,14164,8801,60,52.2,86.99,70,12000000,Negombo,1.0,27.9,0.076,True,Rare,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04691,Nissan Leaf,2017,9,108,122689,76235,40,27.12,67.79,613,9000000,Jaffna,0.9,25.0,0.133,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04692,Nissan Leaf,2015,11,132,132375,82253,40,23.59,58.99,661,9000000,Jaffna,0.9,26.3,0.342,False,Rare,3,True,Sensor Replacement,Authorized Dealer,5.52,3860.0,21294.6,110508.91,12989.98,6447.44,147358.8,False,0.0,147358.8,491.2,491.2
SLEV_04693,Mercedes B250e,2017,9,108,132944,82607,28,17.19,61.39,664,18000000,Jaffna,0.9,24.9,0.144,True,Frequent,4,True,Steering System Repair,General Auto Workshop,2.81,1338.35,3762.0,238847.65,3271.27,14056.01,260227.18,False,0.0,260227.18,867.42,867.42
SLEV_04694,Tesla Model S,2015,11,132,89794,55795,100,65.36,65.36,448,33000000,Ratnapura,0.87,26.8,0.207,True,Frequent,2,True,Brake System Service,General Auto Workshop,11.84,1503.68,23141.6,60162.32,5740.85,5672.9,99434.45,False,0.0,99434.45,331.45,331.45
SLEV_04695,Wuling Air EV,2021,5,60,44740,27800,26,20.22,77.78,223,4500000,Ratnapura,0.87,29.1,0.275,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04696,Mercedes B250e,2016,10,120,128444,79811,28,17.32,61.85,642,18000000,Kandy,0.95,30.6,0.123,True,Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04697,Hyundai IONIQ Electric,2020,6,72,78130,48547,38,29.22,76.89,390,15000000,Kurunegala,0.88,27.6,0.094,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04698,Kia Niro EV,2024,2,24,27137,16862,64,57.74,90.22,135,15000000,Anuradhapura,0.85,26.7,0.607,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04699,BYD Atto 3,2024,2,24,33612,20885,60,53.45,89.08,168,12000000,Kandy,0.95,29.8,0.363,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04700,Wuling Air EV,2023,3,36,24188,15029,26,23.23,89.35,120,4500000,Kurunegala,0.88,27.1,0.227,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04701,Hyundai Kona Electric,2020,6,72,32046,19912,64,50.97,79.64,160,15000000,Ratnapura,0.87,27.6,0.181,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_04702,Tesla Model S,2022,4,48,56918,35367,100,81.04,81.04,284,33000000,Galle,0.9,20.8,0.099,True,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
